Date,year,region,Temperature,Weather
9/25/2016,2016,BaltimoreWashington,23,sunny
9/18/2016,2016,BaltimoreWashington,10,sunny
9/11/2016,2016,BaltimoreWashington,4,sunny
9/4/2016,2016,BaltimoreWashington,14,sunny
8/28/2016,2016,BaltimoreWashington,1,raining
8/21/2016,2016,BaltimoreWashington,-2,sunny
8/14/2016,2016,BaltimoreWashington,27,sunny
8/7/2016,2016,BaltimoreWashington,-4,cloudy
7/31/2016,2016,BaltimoreWashington,8,cloudy
7/24/2016,2016,BaltimoreWashington,33,sunny
7/17/2016,2016,BaltimoreWashington,28,raining
7/10/2016,2016,BaltimoreWashington,3,cloudy
7/3/2016,2016,BaltimoreWashington,2,raining
6/26/2016,2016,BaltimoreWashington,11,sunny
6/19/2016,2016,BaltimoreWashington,10,raining
6/12/2016,2016,BaltimoreWashington,0,raining
6/5/2016,2016,BaltimoreWashington,10,raining
5/29/2016,2016,BaltimoreWashington,35,raining
5/22/2016,2016,BaltimoreWashington,10,cloudy
5/15/2016,2016,BaltimoreWashington,11,raining
5/8/2016,2016,BaltimoreWashington,23,cloudy
5/1/2016,2016,BaltimoreWashington,15,sunny
4/24/2016,2016,BaltimoreWashington,-3,cloudy
4/17/2016,2016,BaltimoreWashington,23,raining
4/10/2016,2016,BaltimoreWashington,14,sunny
4/3/2016,2016,BaltimoreWashington,15,sunny
3/27/2016,2016,BaltimoreWashington,7,cloudy
3/20/2016,2016,BaltimoreWashington,12,cloudy
3/13/2016,2016,BaltimoreWashington,12,raining
3/6/2016,2016,BaltimoreWashington,19,sunny
2/28/2016,2016,BaltimoreWashington,-4,cloudy
2/21/2016,2016,BaltimoreWashington,15,sunny
2/14/2016,2016,BaltimoreWashington,13,raining
2/7/2016,2016,BaltimoreWashington,32,cloudy
1/31/2016,2016,BaltimoreWashington,31,sunny
1/24/2016,2016,BaltimoreWashington,35,raining
1/17/2016,2016,BaltimoreWashington,29,raining
1/10/2016,2016,BaltimoreWashington,16,sunny
1/3/2016,2016,BaltimoreWashington,19,raining
12/25/2016,2016,Boise,16,cloudy
12/18/2016,2016,Boise,33,sunny
12/11/2016,2016,Boise,18,cloudy
12/4/2016,2016,Boise,25,raining
11/27/2016,2016,Boise,14,cloudy
11/20/2016,2016,Boise,15,cloudy
11/13/2016,2016,Boise,30,sunny
11/6/2016,2016,Boise,18,cloudy
10/30/2016,2016,Boise,34,sunny
10/23/2016,2016,Boise,34,cloudy
10/16/2016,2016,Boise,20,sunny
10/9/2016,2016,Boise,4,raining
10/2/2016,2016,Boise,11,cloudy
9/25/2016,2016,Boise,4,raining
9/18/2016,2016,Boise,7,cloudy
9/11/2016,2016,Boise,18,sunny
9/4/2016,2016,Boise,20,cloudy
8/28/2016,2016,Boise,4,cloudy
8/21/2016,2016,Boise,29,cloudy
8/14/2016,2016,Boise,6,sunny
8/7/2016,2016,Boise,19,cloudy
7/31/2016,2016,Boise,35,raining
7/24/2016,2016,Boise,33,raining
7/17/2016,2016,Boise,28,sunny
7/10/2016,2016,Boise,5,sunny
7/3/2016,2016,Boise,-1,raining
6/26/2016,2016,Boise,-5,cloudy
6/19/2016,2016,Boise,1,sunny
6/12/2016,2016,Boise,16,raining
6/5/2016,2016,Boise,0,sunny
5/29/2016,2016,Boise,7,sunny
5/22/2016,2016,Boise,31,raining
5/15/2016,2016,Boise,28,raining
5/8/2016,2016,Boise,21,cloudy
5/1/2016,2016,Boise,1,sunny
4/24/2016,2016,Boise,31,sunny
4/17/2016,2016,Boise,-1,sunny
4/10/2016,2016,Boise,10,sunny
4/3/2016,2016,Boise,26,raining
3/27/2016,2016,Boise,21,sunny
3/20/2016,2016,Boise,17,sunny
3/13/2016,2016,Boise,33,raining
3/6/2016,2016,Boise,15,cloudy
2/28/2016,2016,Boise,1,sunny
2/21/2016,2016,Boise,19,cloudy
2/14/2016,2016,Boise,22,sunny
2/7/2016,2016,Boise,5,sunny
1/31/2016,2016,Boise,30,sunny
1/24/2016,2016,Boise,10,cloudy
1/17/2016,2016,Boise,2,sunny
1/10/2016,2016,Boise,30,cloudy
1/3/2016,2016,Boise,32,cloudy
12/25/2016,2016,Boston,-2,sunny
12/18/2016,2016,Boston,-4,sunny
12/11/2016,2016,Boston,8,raining
12/4/2016,2016,Boston,2,sunny
11/27/2016,2016,Boston,33,sunny
11/20/2016,2016,Boston,3,sunny
11/13/2016,2016,Boston,28,raining
11/6/2016,2016,Boston,30,raining
10/30/2016,2016,Boston,13,raining
10/23/2016,2016,Boston,7,sunny
10/16/2016,2016,Boston,4,raining
10/9/2016,2016,Boston,5,sunny
10/2/2016,2016,Boston,-2,sunny
9/25/2016,2016,Boston,30,sunny
9/18/2016,2016,Boston,24,raining
9/11/2016,2016,Boston,9,cloudy
9/4/2016,2016,Boston,34,cloudy
8/28/2016,2016,Boston,14,cloudy
8/21/2016,2016,Boston,0,cloudy
8/14/2016,2016,Boston,35,sunny
8/7/2016,2016,Boston,12,sunny
7/31/2016,2016,Boston,16,cloudy
7/24/2016,2016,Boston,10,raining
7/17/2016,2016,Boston,-2,sunny
7/10/2016,2016,Boston,34,raining
7/3/2016,2016,Boston,-1,raining
6/26/2016,2016,Boston,13,raining
6/19/2016,2016,Boston,28,raining
6/12/2016,2016,Boston,5,raining
6/5/2016,2016,Boston,20,raining
5/29/2016,2016,Boston,14,cloudy
5/22/2016,2016,Boston,27,cloudy
5/15/2016,2016,Boston,32,raining
5/8/2016,2016,Boston,-1,cloudy
5/1/2016,2016,Boston,31,raining
4/24/2016,2016,Boston,26,sunny
4/17/2016,2016,Boston,7,raining
4/10/2016,2016,Boston,-1,sunny
4/3/2016,2016,Boston,0,cloudy
3/27/2016,2016,Boston,27,raining
3/20/2016,2016,Boston,3,sunny
3/13/2016,2016,Boston,10,sunny
3/6/2016,2016,Boston,26,cloudy
2/28/2016,2016,Boston,5,cloudy
2/21/2016,2016,Boston,34,cloudy
2/14/2016,2016,Boston,17,sunny
2/7/2016,2016,Boston,4,raining
1/31/2016,2016,Boston,8,sunny
1/24/2016,2016,Boston,5,sunny
1/17/2016,2016,Boston,35,raining
1/10/2016,2016,Boston,27,sunny
1/3/2016,2016,Boston,17,sunny
12/25/2016,2016,BuffaloRochester,16,cloudy
12/18/2016,2016,BuffaloRochester,20,cloudy
12/11/2016,2016,BuffaloRochester,18,raining
12/4/2016,2016,BuffaloRochester,23,raining
11/27/2016,2016,BuffaloRochester,27,raining
11/20/2016,2016,BuffaloRochester,31,sunny
11/13/2016,2016,BuffaloRochester,-3,cloudy
11/6/2016,2016,BuffaloRochester,5,raining
10/30/2016,2016,BuffaloRochester,25,sunny
10/23/2016,2016,BuffaloRochester,12,cloudy
10/16/2016,2016,BuffaloRochester,20,sunny
10/9/2016,2016,BuffaloRochester,-5,cloudy
10/2/2016,2016,BuffaloRochester,1,cloudy
9/25/2016,2016,BuffaloRochester,21,raining
9/18/2016,2016,BuffaloRochester,23,sunny
9/11/2016,2016,BuffaloRochester,6,sunny
9/4/2016,2016,BuffaloRochester,29,sunny
8/28/2016,2016,BuffaloRochester,24,cloudy
8/21/2016,2016,BuffaloRochester,13,sunny
8/14/2016,2016,BuffaloRochester,6,cloudy
8/7/2016,2016,BuffaloRochester,17,sunny
7/31/2016,2016,BuffaloRochester,-4,cloudy
7/24/2016,2016,BuffaloRochester,16,cloudy
7/17/2016,2016,BuffaloRochester,24,sunny
7/10/2016,2016,BuffaloRochester,32,cloudy
7/3/2016,2016,BuffaloRochester,9,sunny
6/26/2016,2016,BuffaloRochester,1,cloudy
6/19/2016,2016,BuffaloRochester,21,cloudy
6/12/2016,2016,BuffaloRochester,23,raining
6/5/2016,2016,BuffaloRochester,4,sunny
5/29/2016,2016,BuffaloRochester,2,sunny
5/22/2016,2016,BuffaloRochester,13,sunny
5/15/2016,2016,BuffaloRochester,28,sunny
5/8/2016,2016,BuffaloRochester,17,sunny
5/1/2016,2016,BuffaloRochester,31,cloudy
4/24/2016,2016,BuffaloRochester,30,sunny
4/17/2016,2016,BuffaloRochester,12,raining
4/10/2016,2016,BuffaloRochester,-4,raining
4/3/2016,2016,BuffaloRochester,21,cloudy
3/27/2016,2016,BuffaloRochester,0,sunny
3/20/2016,2016,BuffaloRochester,6,raining
3/13/2016,2016,BuffaloRochester,-2,sunny
3/6/2016,2016,BuffaloRochester,-3,sunny
2/28/2016,2016,BuffaloRochester,-1,sunny
2/21/2016,2016,BuffaloRochester,4,sunny
2/14/2016,2016,BuffaloRochester,22,sunny
2/7/2016,2016,BuffaloRochester,27,raining
1/31/2016,2016,BuffaloRochester,0,cloudy
1/24/2016,2016,BuffaloRochester,22,raining
1/17/2016,2016,BuffaloRochester,21,sunny
1/10/2016,2016,BuffaloRochester,30,raining
1/3/2016,2016,BuffaloRochester,31,cloudy
12/25/2016,2016,California,15,sunny
12/18/2016,2016,California,-2,sunny
12/11/2016,2016,California,27,sunny
12/4/2016,2016,California,1,cloudy
11/27/2016,2016,California,2,raining
11/20/2016,2016,California,6,cloudy
11/13/2016,2016,California,3,sunny
11/6/2016,2016,California,1,sunny
10/30/2016,2016,California,25,sunny
10/23/2016,2016,California,30,cloudy
10/16/2016,2016,California,11,sunny
10/9/2016,2016,California,16,cloudy
10/2/2016,2016,California,4,sunny
9/25/2016,2016,California,5,sunny
9/18/2016,2016,California,23,raining
9/11/2016,2016,California,16,raining
9/4/2016,2016,California,2,sunny
8/28/2016,2016,California,1,sunny
8/21/2016,2016,California,13,cloudy
8/14/2016,2016,California,0,raining
8/7/2016,2016,California,27,raining
7/31/2016,2016,California,35,cloudy
7/24/2016,2016,California,35,cloudy
7/17/2016,2016,California,25,cloudy
7/10/2016,2016,California,-3,sunny
7/3/2016,2016,California,29,cloudy
6/26/2016,2016,California,0,raining
6/19/2016,2016,California,-1,raining
6/12/2016,2016,California,15,sunny
6/5/2016,2016,California,9,raining
5/29/2016,2016,California,12,raining
5/22/2016,2016,California,13,sunny
5/15/2016,2016,California,-5,cloudy
5/8/2016,2016,California,29,raining
5/1/2016,2016,California,7,raining
4/24/2016,2016,California,0,cloudy
4/17/2016,2016,California,-1,cloudy
4/10/2016,2016,California,17,cloudy
4/3/2016,2016,California,1,sunny
3/27/2016,2016,California,13,sunny
3/20/2016,2016,California,14,sunny
3/13/2016,2016,California,9,cloudy
3/6/2016,2016,California,13,cloudy
2/28/2016,2016,California,13,raining
2/21/2016,2016,California,1,cloudy
2/14/2016,2016,California,-3,cloudy
2/7/2016,2016,California,8,sunny
1/31/2016,2016,California,24,sunny
1/24/2016,2016,California,16,cloudy
1/17/2016,2016,California,15,sunny
1/10/2016,2016,California,3,sunny
1/3/2016,2016,California,23,sunny
12/25/2016,2016,Charlotte,27,cloudy
12/18/2016,2016,Charlotte,25,sunny
12/11/2016,2016,Charlotte,33,cloudy
12/4/2016,2016,Charlotte,32,cloudy
11/27/2016,2016,Charlotte,32,raining
11/20/2016,2016,Charlotte,5,raining
11/13/2016,2016,Charlotte,0,raining
11/6/2016,2016,Charlotte,1,raining
10/30/2016,2016,Charlotte,23,raining
10/23/2016,2016,Charlotte,19,cloudy
10/16/2016,2016,Charlotte,17,sunny
10/9/2016,2016,Charlotte,4,raining
10/2/2016,2016,Charlotte,7,raining
9/25/2016,2016,Charlotte,0,raining
9/18/2016,2016,Charlotte,34,cloudy
9/11/2016,2016,Charlotte,4,cloudy
9/4/2016,2016,Charlotte,-4,cloudy
8/28/2016,2016,Charlotte,30,sunny
8/21/2016,2016,Charlotte,31,raining
8/14/2016,2016,Charlotte,33,cloudy
8/7/2016,2016,Charlotte,11,cloudy
7/31/2016,2016,Charlotte,0,sunny
7/24/2016,2016,Charlotte,4,raining
7/17/2016,2016,Charlotte,34,sunny
7/10/2016,2016,Charlotte,14,sunny
7/3/2016,2016,Charlotte,22,sunny
6/26/2016,2016,Charlotte,27,cloudy
6/19/2016,2016,Charlotte,2,sunny
6/12/2016,2016,Charlotte,21,raining
6/5/2016,2016,Charlotte,4,cloudy
5/29/2016,2016,Charlotte,10,cloudy
5/22/2016,2016,Charlotte,27,raining
5/15/2016,2016,Charlotte,34,raining
5/8/2016,2016,Charlotte,12,sunny
5/1/2016,2016,Charlotte,2,sunny
4/24/2016,2016,Charlotte,27,sunny
4/17/2016,2016,Charlotte,23,raining
4/10/2016,2016,Charlotte,26,sunny
4/3/2016,2016,Charlotte,0,cloudy
3/27/2016,2016,Charlotte,4,raining
3/20/2016,2016,Charlotte,19,raining
3/13/2016,2016,Charlotte,21,raining
3/6/2016,2016,Charlotte,28,cloudy
2/28/2016,2016,Charlotte,22,sunny
2/21/2016,2016,Charlotte,26,raining
2/14/2016,2016,Charlotte,7,sunny
2/7/2016,2016,Charlotte,29,cloudy
1/31/2016,2016,Charlotte,-4,raining
1/24/2016,2016,Charlotte,5,cloudy
1/17/2016,2016,Charlotte,29,raining
1/10/2016,2016,Charlotte,28,cloudy
1/3/2016,2016,Charlotte,22,sunny
12/25/2016,2016,Chicago,33,raining
12/18/2016,2016,Chicago,16,raining
12/11/2016,2016,Chicago,35,cloudy
12/4/2016,2016,Chicago,17,cloudy
11/27/2016,2016,Chicago,19,raining
11/20/2016,2016,Chicago,24,cloudy
11/13/2016,2016,Chicago,26,raining
11/6/2016,2016,Chicago,16,raining
10/30/2016,2016,Chicago,29,sunny
10/23/2016,2016,Chicago,21,cloudy
10/16/2016,2016,Chicago,-5,raining
10/9/2016,2016,Chicago,22,sunny
10/2/2016,2016,Chicago,6,sunny
9/25/2016,2016,Chicago,12,cloudy
9/18/2016,2016,Chicago,2,sunny
9/11/2016,2016,Chicago,4,sunny
9/4/2016,2016,Chicago,27,sunny
8/28/2016,2016,Chicago,33,sunny
8/21/2016,2016,Chicago,-2,sunny
8/14/2016,2016,Chicago,12,raining
8/7/2016,2016,Chicago,25,raining
7/31/2016,2016,Chicago,-2,sunny
7/24/2016,2016,Chicago,29,sunny
7/17/2016,2016,Chicago,-2,cloudy
7/10/2016,2016,Chicago,30,sunny
7/3/2016,2016,Chicago,-3,raining
6/26/2016,2016,Chicago,21,sunny
6/19/2016,2016,Chicago,17,cloudy
6/12/2016,2016,Chicago,1,cloudy
6/5/2016,2016,Chicago,19,sunny
5/29/2016,2016,Chicago,23,raining
5/22/2016,2016,Chicago,32,cloudy
5/15/2016,2016,Chicago,5,cloudy
5/8/2016,2016,Chicago,35,raining
5/1/2016,2016,Chicago,-4,cloudy
4/24/2016,2016,Chicago,26,raining
4/17/2016,2016,Chicago,21,sunny
4/10/2016,2016,Chicago,32,sunny
4/3/2016,2016,Chicago,29,raining
3/27/2016,2016,Chicago,24,cloudy
3/20/2016,2016,Chicago,18,sunny
3/13/2016,2016,Chicago,34,raining
3/6/2016,2016,Chicago,35,sunny
2/28/2016,2016,Chicago,10,raining
2/21/2016,2016,Chicago,29,sunny
2/14/2016,2016,Chicago,29,sunny
2/7/2016,2016,Chicago,2,raining
1/31/2016,2016,Chicago,11,sunny
1/24/2016,2016,Chicago,20,cloudy
1/17/2016,2016,Chicago,1,raining
1/10/2016,2016,Chicago,22,raining
1/3/2016,2016,Chicago,9,sunny
12/25/2016,2016,CincinnatiDayton,22,sunny
12/18/2016,2016,CincinnatiDayton,9,sunny
12/11/2016,2016,CincinnatiDayton,30,raining
12/4/2016,2016,CincinnatiDayton,17,sunny
11/27/2016,2016,CincinnatiDayton,10,raining
11/20/2016,2016,CincinnatiDayton,33,sunny
11/13/2016,2016,CincinnatiDayton,19,raining
11/6/2016,2016,CincinnatiDayton,2,cloudy
10/30/2016,2016,CincinnatiDayton,18,cloudy
10/23/2016,2016,CincinnatiDayton,18,sunny
10/16/2016,2016,CincinnatiDayton,4,sunny
10/9/2016,2016,CincinnatiDayton,17,cloudy
10/2/2016,2016,CincinnatiDayton,5,raining
9/25/2016,2016,CincinnatiDayton,8,cloudy
9/18/2016,2016,CincinnatiDayton,9,sunny
9/11/2016,2016,CincinnatiDayton,33,sunny
9/4/2016,2016,CincinnatiDayton,20,sunny
8/28/2016,2016,CincinnatiDayton,19,raining
8/21/2016,2016,CincinnatiDayton,23,cloudy
8/14/2016,2016,CincinnatiDayton,17,sunny
8/7/2016,2016,CincinnatiDayton,-2,raining
7/31/2016,2016,CincinnatiDayton,29,raining
7/24/2016,2016,CincinnatiDayton,21,sunny
7/17/2016,2016,CincinnatiDayton,35,sunny
7/10/2016,2016,CincinnatiDayton,1,sunny
7/3/2016,2016,CincinnatiDayton,2,sunny
6/26/2016,2016,CincinnatiDayton,9,raining
6/19/2016,2016,CincinnatiDayton,23,raining
6/12/2016,2016,CincinnatiDayton,-2,raining
6/5/2016,2016,CincinnatiDayton,8,cloudy
5/29/2016,2016,CincinnatiDayton,19,sunny
5/22/2016,2016,CincinnatiDayton,34,sunny
5/15/2016,2016,CincinnatiDayton,13,sunny
5/8/2016,2016,CincinnatiDayton,13,cloudy
5/1/2016,2016,CincinnatiDayton,22,cloudy
4/24/2016,2016,CincinnatiDayton,17,cloudy
4/17/2016,2016,CincinnatiDayton,26,sunny
4/10/2016,2016,CincinnatiDayton,7,raining
4/3/2016,2016,CincinnatiDayton,27,cloudy
3/27/2016,2016,CincinnatiDayton,10,cloudy
3/20/2016,2016,CincinnatiDayton,14,sunny
3/13/2016,2016,CincinnatiDayton,30,cloudy
3/6/2016,2016,CincinnatiDayton,32,cloudy
2/28/2016,2016,CincinnatiDayton,14,cloudy
2/21/2016,2016,CincinnatiDayton,35,raining
2/14/2016,2016,CincinnatiDayton,24,raining
2/7/2016,2016,CincinnatiDayton,19,raining
1/31/2016,2016,CincinnatiDayton,31,raining
1/24/2016,2016,CincinnatiDayton,0,raining
1/17/2016,2016,CincinnatiDayton,0,sunny
1/10/2016,2016,CincinnatiDayton,27,raining
1/3/2016,2016,CincinnatiDayton,21,sunny
12/25/2016,2016,Columbus,13,raining
12/18/2016,2016,Columbus,30,cloudy
12/11/2016,2016,Columbus,7,cloudy
12/4/2016,2016,Columbus,17,sunny
11/27/2016,2016,Columbus,30,sunny
11/20/2016,2016,Columbus,13,sunny
11/13/2016,2016,Columbus,29,cloudy
11/6/2016,2016,Columbus,7,cloudy
10/30/2016,2016,Columbus,-3,cloudy
10/23/2016,2016,Columbus,13,cloudy
10/16/2016,2016,Columbus,32,sunny
10/9/2016,2016,Columbus,30,cloudy
10/2/2016,2016,Columbus,28,raining
9/25/2016,2016,Columbus,-5,cloudy
9/18/2016,2016,Columbus,28,raining
9/11/2016,2016,Columbus,14,raining
9/4/2016,2016,Columbus,31,sunny
8/28/2016,2016,Columbus,23,cloudy
8/21/2016,2016,Columbus,25,sunny
8/14/2016,2016,Columbus,0,cloudy
8/7/2016,2016,Columbus,21,raining
7/31/2016,2016,Columbus,17,sunny
7/24/2016,2016,Columbus,31,sunny
7/17/2016,2016,Columbus,30,raining
7/10/2016,2016,Columbus,35,raining
7/3/2016,2016,Columbus,19,cloudy
6/26/2016,2016,Columbus,3,sunny
6/19/2016,2016,Columbus,6,raining
6/12/2016,2016,Columbus,21,sunny
6/5/2016,2016,Columbus,30,raining
5/29/2016,2016,Columbus,33,cloudy
5/22/2016,2016,Columbus,32,cloudy
5/15/2016,2016,Columbus,28,raining
5/8/2016,2016,Columbus,-1,raining
5/1/2016,2016,Columbus,22,raining
4/24/2016,2016,Columbus,15,sunny
4/17/2016,2016,Columbus,6,cloudy
4/10/2016,2016,Columbus,2,sunny
4/3/2016,2016,Columbus,21,raining
3/27/2016,2016,Columbus,11,cloudy
3/20/2016,2016,Columbus,8,cloudy
3/13/2016,2016,Columbus,30,cloudy
3/6/2016,2016,Columbus,26,cloudy
2/28/2016,2016,Columbus,-3,cloudy
2/21/2016,2016,Columbus,4,cloudy
2/14/2016,2016,Columbus,-2,cloudy
2/7/2016,2016,Columbus,29,cloudy
1/31/2016,2016,Columbus,28,sunny
1/24/2016,2016,Columbus,24,raining
1/17/2016,2016,Columbus,21,raining
1/10/2016,2016,Columbus,20,sunny
1/3/2016,2016,Columbus,31,sunny
12/25/2016,2016,DallasFtWorth,30,sunny
12/18/2016,2016,DallasFtWorth,33,cloudy
12/11/2016,2016,DallasFtWorth,35,sunny
12/4/2016,2016,DallasFtWorth,16,cloudy
11/27/2016,2016,DallasFtWorth,20,raining
11/20/2016,2016,DallasFtWorth,25,raining
11/13/2016,2016,DallasFtWorth,30,sunny
11/6/2016,2016,DallasFtWorth,34,sunny
10/30/2016,2016,DallasFtWorth,24,raining
10/23/2016,2016,DallasFtWorth,19,raining
10/16/2016,2016,DallasFtWorth,19,raining
10/9/2016,2016,DallasFtWorth,2,cloudy
10/2/2016,2016,DallasFtWorth,28,sunny
9/25/2016,2016,DallasFtWorth,20,raining
9/18/2016,2016,DallasFtWorth,11,raining
9/11/2016,2016,DallasFtWorth,11,cloudy
9/4/2016,2016,DallasFtWorth,11,raining
8/28/2016,2016,DallasFtWorth,8,sunny
8/21/2016,2016,DallasFtWorth,7,sunny
8/14/2016,2016,DallasFtWorth,22,sunny
8/7/2016,2016,DallasFtWorth,-5,sunny
7/31/2016,2016,DallasFtWorth,5,sunny
7/24/2016,2016,DallasFtWorth,-1,raining
7/17/2016,2016,DallasFtWorth,19,cloudy
7/10/2016,2016,DallasFtWorth,-1,raining
7/3/2016,2016,DallasFtWorth,1,raining
6/26/2016,2016,DallasFtWorth,6,cloudy
6/19/2016,2016,DallasFtWorth,33,sunny
6/12/2016,2016,DallasFtWorth,12,sunny
6/5/2016,2016,DallasFtWorth,25,raining
5/29/2016,2016,DallasFtWorth,-2,cloudy
5/22/2016,2016,DallasFtWorth,14,cloudy
5/15/2016,2016,DallasFtWorth,20,sunny
5/8/2016,2016,DallasFtWorth,17,raining
5/1/2016,2016,DallasFtWorth,6,sunny
4/24/2016,2016,DallasFtWorth,32,cloudy
4/17/2016,2016,DallasFtWorth,21,cloudy
4/10/2016,2016,DallasFtWorth,25,cloudy
4/3/2016,2016,DallasFtWorth,16,sunny
3/27/2016,2016,DallasFtWorth,12,cloudy
3/20/2016,2016,DallasFtWorth,35,raining
3/13/2016,2016,DallasFtWorth,1,cloudy
3/6/2016,2016,DallasFtWorth,0,raining
2/28/2016,2016,DallasFtWorth,24,raining
2/21/2016,2016,DallasFtWorth,-2,sunny
2/14/2016,2016,DallasFtWorth,35,raining
2/7/2016,2016,DallasFtWorth,22,raining
1/31/2016,2016,DallasFtWorth,4,sunny
1/24/2016,2016,DallasFtWorth,-4,raining
1/17/2016,2016,DallasFtWorth,17,cloudy
1/10/2016,2016,DallasFtWorth,-4,sunny
1/3/2016,2016,DallasFtWorth,13,sunny
12/25/2016,2016,Denver,8,raining
12/18/2016,2016,Denver,7,raining
12/11/2016,2016,Denver,20,cloudy
12/4/2016,2016,Denver,0,sunny
11/27/2016,2016,Denver,35,raining
11/20/2016,2016,Denver,1,cloudy
11/13/2016,2016,Denver,1,sunny
11/6/2016,2016,Denver,-1,raining
10/30/2016,2016,Denver,11,cloudy
10/23/2016,2016,Denver,17,raining
10/16/2016,2016,Denver,35,cloudy
10/9/2016,2016,Denver,-3,cloudy
10/2/2016,2016,Denver,19,raining
9/25/2016,2016,Denver,30,sunny
9/18/2016,2016,Denver,3,cloudy
9/11/2016,2016,Denver,14,sunny
9/4/2016,2016,Denver,15,sunny
8/28/2016,2016,Denver,6,sunny
8/21/2016,2016,Denver,-1,cloudy
8/14/2016,2016,Denver,-4,sunny
8/7/2016,2016,Denver,15,raining
7/31/2016,2016,Denver,13,cloudy
7/24/2016,2016,Denver,13,sunny
7/17/2016,2016,Denver,-5,cloudy
7/10/2016,2016,Denver,31,sunny
7/3/2016,2016,Denver,12,sunny
6/26/2016,2016,Denver,4,raining
6/19/2016,2016,Denver,19,sunny
6/12/2016,2016,Denver,20,sunny
6/5/2016,2016,Denver,20,sunny
5/29/2016,2016,Denver,2,raining
5/22/2016,2016,Denver,7,cloudy
5/15/2016,2016,Denver,15,sunny
5/8/2016,2016,Denver,-3,sunny
5/1/2016,2016,Denver,22,raining
4/24/2016,2016,Denver,-4,cloudy
4/17/2016,2016,Denver,11,sunny
4/10/2016,2016,Denver,22,sunny
4/3/2016,2016,Denver,35,raining
3/27/2016,2016,Denver,19,raining
3/20/2016,2016,Denver,3,raining
3/13/2016,2016,Denver,-4,cloudy
3/6/2016,2016,Denver,10,raining
2/28/2016,2016,Denver,30,cloudy
2/21/2016,2016,Denver,19,raining
2/14/2016,2016,Denver,4,cloudy
2/7/2016,2016,Denver,34,cloudy
1/31/2016,2016,Denver,10,cloudy
1/24/2016,2016,Denver,22,sunny
1/17/2016,2016,Denver,-3,cloudy
1/10/2016,2016,Denver,33,sunny
1/3/2016,2016,Denver,33,raining
12/25/2016,2016,Detroit,13,sunny
12/18/2016,2016,Detroit,10,sunny
12/11/2016,2016,Detroit,18,sunny
12/4/2016,2016,Detroit,-2,raining
11/27/2016,2016,Detroit,26,raining
11/20/2016,2016,Detroit,9,raining
11/13/2016,2016,Detroit,10,cloudy
11/6/2016,2016,Detroit,35,raining
10/30/2016,2016,Detroit,9,raining
10/23/2016,2016,Detroit,27,sunny
10/16/2016,2016,Detroit,27,sunny
10/9/2016,2016,Detroit,25,raining
10/2/2016,2016,Detroit,2,cloudy
9/25/2016,2016,Detroit,15,raining
9/18/2016,2016,Detroit,27,raining
9/11/2016,2016,Detroit,12,cloudy
9/4/2016,2016,Detroit,4,cloudy
8/28/2016,2016,Detroit,9,raining
8/21/2016,2016,Detroit,16,cloudy
8/14/2016,2016,Detroit,14,sunny
8/7/2016,2016,Detroit,0,cloudy
7/31/2016,2016,Detroit,21,raining
7/24/2016,2016,Detroit,-2,cloudy
7/17/2016,2016,Detroit,27,cloudy
7/10/2016,2016,Detroit,8,raining
7/3/2016,2016,Detroit,27,sunny
6/26/2016,2016,Detroit,6,raining
6/19/2016,2016,Detroit,33,cloudy
6/12/2016,2016,Detroit,23,cloudy
6/5/2016,2016,Detroit,35,cloudy
5/29/2016,2016,Detroit,24,cloudy
5/22/2016,2016,Detroit,32,raining
5/15/2016,2016,Detroit,22,sunny
5/8/2016,2016,Detroit,20,raining
5/1/2016,2016,Detroit,-4,sunny
4/24/2016,2016,Detroit,22,sunny
4/17/2016,2016,Detroit,24,sunny
4/10/2016,2016,Detroit,27,cloudy
4/3/2016,2016,Detroit,4,cloudy
3/27/2016,2016,Detroit,9,raining
3/20/2016,2016,Detroit,9,cloudy
3/13/2016,2016,Detroit,9,raining
3/6/2016,2016,Detroit,25,raining
2/28/2016,2016,Detroit,1,sunny
2/21/2016,2016,Detroit,32,cloudy
2/14/2016,2016,Detroit,27,raining
2/7/2016,2016,Detroit,16,cloudy
1/31/2016,2016,Detroit,13,raining
1/24/2016,2016,Detroit,21,sunny
1/17/2016,2016,Detroit,3,cloudy
1/10/2016,2016,Detroit,2,cloudy
1/3/2016,2016,Detroit,-4,raining
12/25/2016,2016,GrandRapids,32,raining
12/18/2016,2016,GrandRapids,7,raining
12/11/2016,2016,GrandRapids,-4,raining
